Name,iL3,hL3,lL3
SRAE_1000160900,169.22,114.67,859.43
SRAE_2000157600,10.52,38.83,84.12
SRAE_1000160800,12.40,10.70,53.13
SRAE_2000157500,13.28,79.64,107.21
SRAE_2000157400,18.38,17.19,86.90
SRAE_1000160700,8.41,3.86,20.98
SRAE_1000160600,23.56,26.82,25.98
SRAE_2000157300,3.63,1.32,1.45
SRAE_1000160500,100.77,138.15,564.65
SRAE_2000157200,16.42,86.06,75.28
SRAE_1000160400,96.83,80.88,233.66
SRAE_2000157100,7.11,3.83,5.38
SRAE_2000157000,5.85,29.06,48.93
SRAE_1000160300,17.36,13.80,77.94
SRAE_1000160200,16.85,8.11,77.91
SRAE_2000156900,24.13,22.42,38.22
SRAE_1000160100,11.06,8.54,37.75
SRAE_1000160000,8.18,0.31,6.12
SRAE_1000159900,21.39,19.21,73.06
SRAE_1000159800,24.62,7.24,48.70
SRAE_2000156800,392.22,424.83,642.66
SRAE_1000159700,42.89,282.12,693.32
SRAE_1000159600,56.22,5.70,30.49
SRAE_1000159500,441.94,850.24,2829.42
SRAE_2000156700,20.04,9.45,9.28
SRAE_1000159400,28.30,10.79,31.25
SRAE_1000159300,18.60,6.23,22.38
SRAE_2000156600,18.24,58.63,112.80
SRAE_1000159200,0.39,0.85,4.21
SRAE_1000159100,6.69,2.35,3.33
SRAE_2000156500,9.00,11.98,15.23
SRAE_1000159000,23.59,3.81,9.45
SRAE_1000158900,5.85,2.64,15.31
SRAE_1000158800,27.95,1449.95,4629.55
SRAE_1000158700,70.06,101.07,336.40
SRAE_1000158600,12.01,4.46,49.15
SRAE_1000158500,15.23,4.82,26.39
SRAE_2000156400,100.21,0.25,0.53
SRAE_1000158400,33.90,32.99,116.24
SRAE_1000158300,140.85,246.89,912.71
SRAE_1000158200,7.74,52.98,163.78
SRAE_1000158100,7.59,31.30,168.99
SRAE_1000158000,0.45,0.45,0.74
SRAE_1000157900,7.15,4.96,16.90
SRAE_1000157800,31.08,8.06,34.29
SRAE_2000156300,12.45,22.57,23.00
SRAE_1000157700,31.74,162.30,867.79
SRAE_2000156200,8.59,54.15,53.68
SRAE_2000156100,3.88,5.53,1.94
SRAE_1000157600,20.46,53.56,273.87
SRAE_1000157500,94.34,80.34,491.10
SRAE_1000157400,71.52,62.26,300.02
SRAE_2000156000,13.95,16.30,28.16
SRAE_1000157350,14.23,11.26,135.10
SRAE_2000155900,85.20,67.35,73.31
SRAE_1000157300,2.06,0.45,29.26
SRAE_2000155800,6.90,8.16,24.24
SRAE_2000155700,2.01,6.88,11.15
SRAE_1000157200,8.63,25.90,79.88
SRAE_2000155600,10.46,60.86,37.04
SRAE_2000155500,5.01,6.75,5.06
SRAE_2000155400,1.88,0.14,1.93
SRAE_2000155300,6.78,35.74,54.20
SRAE_1000157100,44.04,32.15,174.36
SRAE_2000155200,10.75,1.84,2.59
SRAE_2000155100,3.79,3.50,7.02
SRAE_1000157000,10.23,17.04,98.69
SRAE_1000156900,181.47,161.10,830.80
SRAE_1000156800,220.36,197.86,1182.34
SRAE_2000155000,5.09,30.36,25.59
SRAE_1000156700,11.63,37.41,97.41
SRAE_2000154900,7.61,8.78,9.69
SRAE_1000156600,11.70,4.20,13.49
SRAE_2000154800,22.63,4.14,6.52
SRAE_2000154700,67.03,75.10,88.53
SRAE_2000154600,21.92,48.91,64.06
SRAE_2000154500,9.92,10.83,5.49
SRAE_1000156500,9.40,6.25,22.87
SRAE_1000156400,21.09,2.93,4.15
SRAE_1000156300,11.07,3.80,18.02
SRAE_2000154400,31.31,16.57,21.15
SRAE_1000156200,57.75,14.57,111.56
SRAE_2000154300,56.82,79.05,84.49
SRAE_2000154200,29.26,130.00,156.46
SRAE_2000154100,12.74,66.35,60.91
SRAE_1000156100,16.66,35.15,175.42
SRAE_1000156000,7.27,11.99,43.65
SRAE_1000155900,46.82,144.94,587.26
SRAE_1000155800,132.99,477.13,3143.58
SRAE_2000154000,18.29,15.67,36.68
SRAE_1000155700,4.92,5.56,33.14
SRAE_1000155600,13.69,80.21,323.12
SRAE_2000153900,5.12,23.67,40.95
SRAE_1000155500,50.97,41.04,226.17
SRAE_2000153800,78.50,99.66,129.55
SRAE_1000155400,10.83,18.44,117.19
SRAE_2000153700,12.42,20.29,34.82
SRAE_1000155300,60.02,46.80,246.76
SRAE_2000153600,61.11,40.58,82.13
SRAE_2000153500,20.76,27.51,38.04
SRAE_1000155200,36.05,57.29,288.05
SRAE_2000153400,4.44,19.42,37.98
SRAE_1000155100,86.59,366.65,3037.50
SRAE_2000153300,50.50,115.27,254.80
SRAE_2000153200,15.82,16.43,13.05
SRAE_1000155000,68.14,38.19,175.32
SRAE_1000154900,15.68,22.35,107.39
SRAE_1000154800,95.35,1659.08,14738.13
SRAE_2000153100,15.54,46.63,55.15
SRAE_1000154700,2.79,10.34,43.59
SRAE_2000153000,91.37,44.01,27.74
SRAE_2000152900,72.23,25.89,41.36
SRAE_1000154600,1.44,2.15,6.09
SRAE_1000154500,5.70,36.42,66.35
SRAE_1000154400,27.90,25.34,103.64
SRAE_1000154300,9.85,21.74,88.60
SRAE_2000152800,4.98,5.04,5.66
SRAE_2000152700,9.53,139.81,127.40
SRAE_1000154200,9.92,2.94,4.06
SRAE_1000154100,4.31,1.74,6.27
SRAE_2000152600,32.50,8.70,9.20
SRAE_1000154000,53.27,16.63,117.93
SRAE_2000152500,3.81,460.56,507.88
SRAE_2000152400,46.10,375.46,527.38
SRAE_1000153900,12.80,4.22,19.99
SRAE_2000152300,27.32,15.70,13.65
SRAE_1000153800,43.23,6.08,17.61
SRAE_2000152200,10.54,25.33,37.20
SRAE_1000153700,197.95,103.79,458.85
SRAE_2000152100,7.64,4.24,9.53
SRAE_2000152000,6.42,4.35,8.67
SRAE_2000151900,8.49,1.53,2.69
SRAE_2000151800,1.32,0.91,0.00
SRAE_1000153600,64.44,56.90,203.13
SRAE_2000151700,9.09,8.18,6.22
SRAE_1000153500,17.51,4.53,10.71
SRAE_2000151600,11.90,1.76,2.81
SRAE_1000153400,65.04,133.48,622.67
SRAE_2000151500,56.71,202.94,204.94
SRAE_1000153300,5.13,14.82,48.14
SRAE_1000153200,115.62,72.47,383.12
SRAE_1000153100,7.59,10.18,69.07
SRAE_1000153000,11.11,306.90,876.34
SRAE_2000151400,32.40,83.91,68.73
SRAE_2000151300,32.54,29.94,29.95
SRAE_1000152900,9.61,2.41,51.72
SRAE_1000152800,6.11,19.04,70.41
SRAE_2000151200,19.24,34.69,37.31
SRAE_1000152700,23.88,110.24,469.07
SRAE_2000151100,54.45,39.06,60.65
SRAE_2000151000,43.11,13.18,39.06
SRAE_1000152600,16.00,6.78,45.81
SRAE_1000152500,23.87,17.74,59.19
SRAE_2000150900,35.63,13.08,26.85
SRAE_1000152400,168.27,161.40,1114.74
SRAE_2000150800,38.31,1.15,5.64
SRAE_1000152300,7.72,11.10,36.45
SRAE_2000150700,6.69,0.91,0.00
SRAE_2000150600,4.12,2.78,1.33
SRAE_1000152200,36.98,153.23,679.95
SRAE_1000152100,8.04,28.94,192.87
SRAE_2000150500,1.86,4.38,3.00
SRAE_1000152000,9.17,14.37,63.23
SRAE_2000150400,3.60,43.17,57.60
SRAE_1000151900,33.65,15.04,47.62
SRAE_1000151800,23.68,3.73,513.85
SRAE_2000150300,18.04,78.53,119.53
SRAE_1000151700,39.66,34.19,175.03
SRAE_1000151600,28.24,1.01,21.38
SRAE_1000151500,13.09,20.21,75.98
SRAE_2000150200,8.88,8.31,16.32
SRAE_1000151400,17.08,47.97,267.87
SRAE_2000150100,69.70,191.23,332.87
SRAE_1000151300,47.80,16.57,79.11
SRAE_1000151200,27.89,101.32,331.85
SRAE_2000150000,63.35,91.32,123.90
SRAE_1000151100,8.43,0.35,2.30
SRAE_1000151000,14.93,0.23,3.45
SRAE_1000150900,5.52,0.00,18.06
SRAE_1000150800,14.07,32.29,144.83
SRAE_2000149900,37.31,34.28,66.88
SRAE_2000149800,3.17,4.34,0.00
SRAE_1000150700,18.77,25.00,77.28
SRAE_2000149700,30.75,39.35,48.16
SRAE_2000149600,5.70,28.34,21.20
SRAE_1000150600,21.86,45.59,162.32
SRAE_X000100100,13.50,0.36,1.28
SRAE_2000149500,22.29,35.97,49.30
SRAE_1000150500,32.11,153.42,797.62
SRAE_1000150400,1.87,5.56,31.88
SRAE_1000150300,9.97,6.37,33.65
SRAE_2000149400,41.55,21.89,22.72
SRAE_1000150200,15.11,16.19,26.79
SRAE_1000150100,0.87,0.49,0.81
SRAE_2000149300,16.70,7.09,16.54
SRAE_1000150000,20.23,52.76,196.88
SRAE_2000149200,26.85,33.59,57.30
SRAE_1000149900,1.35,0.00,0.00
SRAE_1000149800,0.78,2.88,10.22
SRAE_X000100000,92.92,25.91,54.04
SRAE_2000149100,53.58,51.32,96.53
SRAE_1000149700,8.18,1.16,13.19
SRAE_X000099900,6.30,7.13,44.05
SRAE_1000149600,3.47,18.56,88.47
SRAE_2000149000,45.43,84.53,218.61
SRAE_1000149500,14.58,136.62,421.92
SRAE_X000099800,50.84,13.49,14.36
SRAE_1000149400,41.66,233.32,791.10
SRAE_X000099700,8.45,4.04,14.96
SRAE_X000099600,6.70,27.91,51.46
SRAE_1000149300,24.03,64.44,254.14
SRAE_2000148900,49.00,15.37,16.94
SRAE_1000149200,12.86,35.26,141.85
SRAE_X000099500,25.46,13.70,25.81
SRAE_2000148800,47.62,348.46,375.35
SRAE_1000149100,4.70,4.66,16.35
SRAE_1000149000,2.88,0.54,0.77
SRAE_1000148900,0.20,0.52,10.30
SRAE_2000148700,14.17,28.67,28.78
SRAE_1000148800,4.41,1.48,5.49
SRAE_2000148600,16.96,83.78,110.96
SRAE_1000148700,31.59,192.36,569.06
SRAE_1000148600,36.83,51.80,282.88
SRAE_X000099400,10.21,4.12,4.21
SRAE_2000148500,66.68,282.22,582.43
SRAE_1000148500,11.63,0.00,12.18
SRAE_1000148400,13.64,0.11,11.98
SRAE_2000148400,11.85,1.35,8.45
SRAE_X000099300,17.53,5.20,9.41
SRAE_2000148300,16.49,24.31,20.92
SRAE_2000148200,18.16,14.65,57.73
SRAE_X000099200,8.80,12.95,17.05
SRAE_1000148300,24.50,13.05,42.67
SRAE_1000148200,13.06,25.03,95.21
SRAE_1000148100,101.14,3.52,18.05
SRAE_2000148100,12.33,58.11,34.49
SRAE_2000148000,8.40,22.55,37.47
SRAE_1000148000,7.64,6.34,11.30
SRAE_X000099100,25.23,28.64,19.87
SRAE_1000147900,330.87,124.58,774.54
SRAE_2000147900,4.90,4.34,4.60
SRAE_2000147800,6.58,36.35,64.91
SRAE_1000147800,17.22,21.65,61.92
SRAE_X000099000,36.37,31.07,74.65
SRAE_2000147700,10.78,23.47,62.56
SRAE_1000147700,2.67,25.15,50.23
SRAE_2000147600,44.44,97.10,156.90
SRAE_2000147500,15.35,81.34,117.04
SRAE_1000147600,33.13,64.37,203.21
SRAE_2000147400,19.34,8.34,11.20
SRAE_1000147500,83.66,530.18,2244.19
SRAE_2000147300,18.65,39.91,66.48
SRAE_1000147400,48.37,25.24,187.64
SRAE_2000147200,9.75,38.70,51.91
SRAE_X000098900,25.13,24.07,44.68
SRAE_1000147300,56.93,64.66,275.30
SRAE_1000147200,1566.43,323.23,1548.31
SRAE_X000098800,216.48,274.60,420.24
SRAE_2000147100,65.08,136.07,115.21
SRAE_1000147100,47.16,37.11,85.64
SRAE_X000098700,23.09,62.12,92.82
SRAE_2000147000,66.77,18.84,31.88
SRAE_2000146900,28.07,4.67,6.68
SRAE_2000146800,306.21,107.00,135.66
SRAE_2000146700,133.50,92.41,121.59
SRAE_1000147000,15.00,29.28,85.36
SRAE_2000146600,12.12,2.12,1.72
SRAE_2000146500,132.06,27.44,44.98
SRAE_X000098600,25.41,26.08,32.29
SRAE_2000146400,27.31,88.38,103.16
SRAE_1000146900,25.00,16.32,79.31
SRAE_2000146300,104.01,138.40,284.23
SRAE_1000146800,4.68,11.01,53.31
SRAE_2000146200,37.85,68.58,137.38
SRAE_X000098500,1.76,19.76,24.94
SRAE_2000146100,96.90,46.09,80.27
SRAE_1000146700,7.06,5.41,11.76
SRAE_X000098400,20.28,0.00,3.30
SRAE_2000146000,49.73,62.42,80.11
SRAE_1000146600,1.65,1.34,4.15
SRAE_2000145900,29.54,43.60,79.69
SRAE_1000146500,2.05,1.35,9.57
SRAE_X000098300,6.18,0.19,2.04
SRAE_2000145800,10.16,12.05,12.95
SRAE_2000145700,88.22,100.50,208.61
SRAE_2000145600,70.01,102.02,229.46
SRAE_1000146400,22.75,1.92,4.34
SRAE_X000098200,44.30,11.84,21.59
SRAE_1000146300,42.04,33.90,72.78
SRAE_2000145500,6.76,23.13,24.52
SRAE_X000098100,11.30,0.00,0.72
SRAE_1000146200,14.69,66.04,454.76
SRAE_X000098000,46.83,11.13,31.26
SRAE_1000146100,11.23,47.44,256.66
SRAE_1000146000,474.07,244.55,1350.77
SRAE_X000097900,51.08,5.12,7.61
SRAE_1000145900,20.65,32.92,103.22
SRAE_2000145400,6.66,40.95,55.95
SRAE_2000145300,1.29,8.24,15.96
SRAE_1000145850,26.81,6.82,24.63
SRAE_2000145200,1.87,4.06,10.70
SRAE_2000145100,9.69,30.62,78.89
SRAE_1000145800,139.59,503.70,2216.89
SRAE_1000145700,5.55,4.94,57.98
SRAE_2000145000,12.42,56.01,65.01
SRAE_2000144900,116.09,416.45,1476.78
SRAE_2000144800,84.55,257.32,523.05
SRAE_1000145600,4.01,23.09,67.97
SRAE_2000144700,8.68,10.42,10.77
SRAE_1000145500,31.51,54.09,309.38
SRAE_2000144600,7.19,15.27,22.32
SRAE_2000144500,7.44,30.98,43.52
SRAE_2000144400,86.26,194.70,222.78
SRAE_1000145400,25.41,49.65,164.67
SRAE_X000097800,23.06,9.19,10.94
SRAE_1000145300,5.51,7.52,63.10
SRAE_2000144300,83.29,202.83,244.11
SRAE_2000144200,36.34,77.58,76.52
SRAE_X000097700,9.56,2.75,0.93
SRAE_2000144100,11.28,39.27,71.38
SRAE_2000144000,3.50,28.05,18.28
SRAE_1000145200,21.56,47.77,249.68
SRAE_X000097600,30.07,13.71,23.03
SRAE_2000143900,46.00,62.12,95.47
SRAE_1000145100,15.35,1.35,16.07
SRAE_1000145000,4.96,8.72,21.65
SRAE_1000144900,499.32,220.72,858.74
SRAE_1000144800,23.99,0.27,14.48
SRAE_2000143800,12.42,21.32,39.96
SRAE_X000097500,79.45,65.29,84.08
SRAE_1000144700,9.99,45.20,134.46
SRAE_X000097400,5.22,16.65,2.02
SRAE_1000144600,15.45,2.56,9.38
SRAE_X000097300,12.89,26.15,20.56
SRAE_2000143700,294.69,551.15,783.94
SRAE_1000144500,29.84,89.37,305.25
SRAE_X000097200,8.61,7.37,10.35
SRAE_X000097100,106.36,118.63,201.48
SRAE_1000144400,19.44,11.13,66.97
SRAE_2000143600,36.01,24.69,54.87
SRAE_2000143500,33.93,56.59,101.68
SRAE_1000144300,17.57,37.53,110.17
SRAE_X000097000,183.41,322.74,344.16
SRAE_2000143400,2.48,0.00,0.00
SRAE_2000143300,2.14,0.00,0.00
SRAE_X000096900,28.03,22.37,52.16
SRAE_X000096800,144.99,168.71,286.13
SRAE_2000143200,1.84,1.33,0.83
SRAE_X000096700,23.45,86.75,123.53
SRAE_1000144200,12.44,59.04,205.28
SRAE_2000143100,4.28,1.35,0.00
SRAE_X000096600,21.61,31.08,39.41
SRAE_1000144100,4.41,5.98,34.36
SRAE_2000143000,4.07,24.40,44.20
SRAE_X000096500,34.11,207.07,317.68
SRAE_1000144000,26.38,46.90,171.76
SRAE_1000143900,2.06,2.04,15.16
SRAE_2000142900,8.61,62.82,76.27
SRAE_1000143800,5.73,30.33,114.32
SRAE_1000143700,8.85,18.64,89.71
SRAE_2000142800,38.66,68.10,83.36
SRAE_X000096400,25.73,30.78,53.18
SRAE_2000142700,26.25,132.95,196.35
SRAE_1000143600,0.39,0.42,1.40
SRAE_2000142600,1.74,1.15,3.53
SRAE_1000143500,2.46,4.91,21.78
SRAE_2000142500,4.53,2.91,6.24
SRAE_1000143400,6.16,1.43,23.71
SRAE_X000096300,146.04,130.34,174.95
SRAE_1000143300,71.66,109.70,611.21
SRAE_2000142400,2.47,15.89,18.24
SRAE_1000143250,261.30,832.19,1923.53
SRAE_X000096200,177.69,202.29,293.86
SRAE_2000142300,0.68,8.93,13.18
SRAE_X000096100,21.28,46.37,32.25
SRAE_X000096000,10.69,6.51,8.57
SRAE_1000143200,13.70,3.96,15.56
SRAE_1000143100,14.09,28.78,154.77
SRAE_X000095900,3.37,3.81,4.46
SRAE_X000095800,3.21,0.60,0.00
SRAE_1000143000,54.24,225.38,959.26
SRAE_X000095700,3.61,0.88,2.48
SRAE_1000142900,5.92,9.59,24.96
SRAE_X000095600,0.00,0.00,0.00
SRAE_2000142200,18.63,64.00,73.10
SRAE_X000095500,0.00,0.00,0.00
SRAE_X000095400,0.00,0.00,0.00
SRAE_1000142800,1.04,4.21,15.68
SRAE_2000142100,24.01,28.69,54.32
SRAE_1000142700,2.02,23.79,91.59
SRAE_1000142600,4.01,5.46,8.48
SRAE_2000142000,44.99,5.37,8.66
SRAE_X000095300,4.14,1.36,2.74
SRAE_2000141900,4.44,4.01,13.14
SRAE_2000141800,143.76,134.76,348.22
SRAE_1000142500,6.93,2.11,3.67
SRAE_2000141700,11.81,54.91,53.84
SRAE_X000095200,2.50,0.32,1.12
SRAE_1000142400,13.12,1.69,28.24
SRAE_2000141600,37.99,43.01,59.23
SRAE_X000095100,2.82,11.14,8.69
SRAE_X000095000,20.87,19.12,34.51
SRAE_2000141500,24.75,5.87,9.55
SRAE_1000142300,14.17,0.15,7.42
SRAE_1000142200,58.46,196.58,1033.23
SRAE_2000141400,132.25,230.23,343.34
SRAE_X000094900,632.90,94.24,118.24
SRAE_1000142100,9.00,10.12,61.61
SRAE_1000142000,23.13,3.36,54.35
SRAE_X000094800,19.72,0.75,1.58
SRAE_1000141900,6.60,0.70,11.52
SRAE_2000141300,8.68,42.68,46.97
SRAE_1000141800,16.98,18.25,57.79
SRAE_X000094700,31.95,3.17,7.09
SRAE_1000141700,26.25,1.60,10.57
SRAE_2000141200,3.50,5.85,8.68
SRAE_1000141600,1.54,1.01,14.10
SRAE_2000141100,3.01,0.08,0.00
SRAE_1000141500,48.89,124.92,401.81
SRAE_2000141000,5.30,3.72,1.58
SRAE_X000094600,28.95,23.96,35.93
SRAE_2000140900,93.06,441.29,1685.76
SRAE_2000140800,13.40,9.78,33.24
SRAE_2000140700,23.88,72.65,92.16
SRAE_X000094550,4.99,0.39,1.36
SRAE_1000141400,54.43,40.48,183.54
SRAE_X000094500,374.07,86.74,144.60
SRAE_1000141300,2.81,0.46,8.05
SRAE_X000094400,4.05,8.16,16.00
SRAE_1000141200,2.33,1.09,2.39
SRAE_X000094300,35.51,60.37,65.00
SRAE_X000094200,29.31,70.00,78.32
SRAE_2000140600,10.38,0.00,0.94
SRAE_X000094100,4.81,6.47,17.27
SRAE_2000140500,4.44,16.70,21.36
SRAE_2000140400,4.76,11.36,17.32
SRAE_X000094000,33.55,9.27,5.25
SRAE_2000140300,11.17,65.06,128.34
SRAE_1000141100,11.50,8.77,24.89
SRAE_X000093900,44.76,8.43,17.76
SRAE_X000093800,46.04,9.44,7.58
SRAE_1000141000,11.92,5.06,26.01
SRAE_2000140200,71.21,182.74,215.33
SRAE_X000093700,29.08,26.48,44.88
SRAE_2000140100,6.69,4.20,9.91
SRAE_2000140000,7.07,16.84,15.50
SRAE_1000140900,31.40,40.88,174.43
SRAE_2000139900,19.98,188.66,211.52
SRAE_1000140800,3.77,1.00,1.98
SRAE_2000139800,237.93,894.29,1201.12
SRAE_X000093600,14.19,22.33,87.92
SRAE_2000139700,609.48,2498.35,2585.44
SRAE_2000139650,1.89,0.00,0.00
SRAE_X000093500,137.14,188.33,272.41
SRAE_1000140700,25.53,52.95,264.12
SRAE_2000139600,3.65,3.44,6.28
SRAE_1000140600,3.56,1.36,27.66
SRAE_X000093400,9.35,85.31,241.83
SRAE_1000140500,18.13,71.80,357.85
SRAE_2000139500,5.98,8.92,35.95
SRAE_2000139400,6.47,0.46,0.00
SRAE_X000093300,97.93,328.79,579.03
SRAE_1000140400,23.99,16.31,87.09
SRAE_1000140300,82.03,458.68,1698.95
SRAE_2000139300,34.52,78.19,172.73
SRAE_1000140200,0.89,4.40,37.85
SRAE_2000139200,10.25,7.43,31.23
SRAE_1000140100,0.75,9.65,52.84
SRAE_1000140000,6.82,29.63,126.06
SRAE_2000139100,63.11,47.90,98.66
SRAE_X000093200,4.77,2.73,4.00
SRAE_1000139900,2.46,1.65,6.54
SRAE_2000139000,8.67,0.21,0.72
SRAE_X000093100,7.33,35.71,25.29
SRAE_1000139800,1.47,0.19,0.00
SRAE_2000138900,9.71,19.21,22.48
SRAE_1000139700,6.03,0.00,8.31
SRAE_2000138800,29.70,31.76,53.31
SRAE_1000139600,22.49,33.54,193.06
SRAE_1000139500,16.90,18.12,71.43
SRAE_1000139400,48.18,81.12,383.66
SRAE_2000138700,47.56,43.98,68.46
SRAE_X000093000,334.74,105.15,121.91
SRAE_1000139300,80.63,133.12,201.36
SRAE_2000138600,153.26,602.79,884.58
SRAE_X000092900,13.58,16.76,16.05
SRAE_1000139200,7.99,6.69,10.13
SRAE_2000138500,42.75,87.98,138.62
SRAE_2000138400,309.37,526.62,1408.62
SRAE_2000138300,24.11,5.69,6.66
SRAE_X000092800,26.37,90.61,152.25
SRAE_1000139100,37.61,28.81,239.27
SRAE_1000139000,7.01,8.58,47.51
SRAE_1000138900,14.57,56.10,217.77
SRAE_2000138200,20.01,2.93,8.69
SRAE_1000138800,38.51,169.03,819.38
SRAE_X000092700,17.21,45.53,57.47
SRAE_1000138700,12.49,14.26,52.70
SRAE_1000138600,33.26,86.17,268.72
SRAE_2000138100,9.29,19.20,18.99
SRAE_2000138000,13.37,20.30,39.87
SRAE_X000092600,25.33,31.48,43.17
SRAE_1000138500,13.21,13.15,41.16
SRAE_2000137900,53.92,66.25,83.59
SRAE_X000092500,696.20,554.05,685.47
SRAE_X000092400,64.25,59.84,100.68
SRAE_1000138400,14.96,61.18,277.82
SRAE_X000092300,18.64,1.79,2.89
SRAE_1000138300,31.72,32.21,116.29
SRAE_1000138200,212.31,523.85,4727.80
SRAE_2000137800,21.92,33.78,30.43
SRAE_X000092200,21.21,18.51,29.15
SRAE_1000138100,50.49,46.04,277.70
SRAE_X000092100,58.11,39.31,43.09
SRAE_1000138000,4.67,9.94,33.55
SRAE_1000137900,7.33,0.28,4.11
SRAE_2000137700,21.06,17.10,34.04
SRAE_X000092000,5.54,3.65,2.33
SRAE_2000137600,19.25,12.12,17.75
SRAE_2000137500,32.45,22.95,60.99
SRAE_1000137800,5.42,6.84,20.47
SRAE_X000091900,13.97,7.08,14.10
SRAE_2000137400,31.35,22.21,37.03
SRAE_2000137300,176.20,957.63,1300.97
SRAE_2000137200,8.15,3.35,3.56
SRAE_X000091800,22.35,13.42,26.14
SRAE_2000137100,2.22,0.68,0.00
SRAE_X000091700,11.37,1.50,0.00
SRAE_2000137000,0.90,7.52,11.58
SRAE_2000136900,55.76,243.37,338.21
SRAE_2000136800,3.22,1.65,1.65
SRAE_2000136700,0.59,23.41,32.67
SRAE_1000137700,146.95,106.23,456.57
SRAE_2000136600,3.15,7.38,40.49
SRAE_2000136500,2.37,13.33,35.85
SRAE_2000136400,1.43,0.00,0.00
SRAE_1000137600,9.46,54.48,153.99
SRAE_X000091600,9.55,13.06,15.93
SRAE_1000137500,12.54,53.50,201.76
SRAE_2000136300,31.14,23.20,13.73
SRAE_1000137400,10.01,17.64,54.29
SRAE_X000091500,6.30,12.10,18.35
SRAE_2000136200,14.72,31.17,34.43
SRAE_X000091400,5.41,7.46,17.92
SRAE_1000137300,49.82,110.76,537.63
SRAE_1000137200,95.11,56.46,353.72
SRAE_1000137100,4.91,7.04,22.38
SRAE_X000091300,12.53,26.64,30.05
SRAE_2000136100,4.50,1.65,2.90
SRAE_X000091200,6.50,55.74,115.65
SRAE_1000137000,7.13,4.27,25.44
SRAE_1000136900,52.01,135.16,876.22
SRAE_X000091100,19.27,2.35,21.97
SRAE_2000136000,138.27,57.23,59.88
SRAE_1000136800,5.16,2.72,25.62
SRAE_2000135900,6.85,23.81,23.58
SRAE_X000091000,8.63,9.36,11.98
SRAE_2000135800,33.84,91.32,104.64
SRAE_X000090900,21.08,10.92,26.04
SRAE_1000136700,29.01,37.11,201.19
SRAE_X000090800,5.08,0.34,4.83
SRAE_2000135700,36.93,6.05,0.92
SRAE_1000136600,5.23,24.07,62.96
SRAE_1000136500,44.38,118.56,860.22
SRAE_2000135600,25.33,0.00,1.54
SRAE_X000090700,13.95,3.07,2.15
SRAE_1000136400,10.54,3.67,8.19
SRAE_2000135500,8.77,35.33,56.40
SRAE_X000090600,1.23,5.91,12.98
SRAE_X000090500,11.34,27.78,27.52
SRAE_1000136300,189.50,357.95,1755.93
SRAE_2000135400,21.84,9.68,15.30
SRAE_1000136200,1.87,20.39,93.04
SRAE_X000090400,40.28,9.24,24.33
SRAE_2000135300,33.21,10.74,19.10
SRAE_X000090300,262.91,343.17,427.28
SRAE_2000135200,119.68,186.28,552.89
SRAE_1000136100,2.35,0.06,19.71
SRAE_2000135100,69.16,211.05,304.41
SRAE_1000136000,1.21,1.00,3.47
SRAE_2000135000,24.30,13.07,17.76
SRAE_1000135900,54.37,153.41,811.28
SRAE_1000135800,9.49,0.74,7.31
SRAE_1000135700,3.50,0.55,6.10
SRAE_X000090200,92.17,72.05,79.41
SRAE_1000135600,11.70,16.14,70.19
SRAE_2000134900,92.39,112.08,89.28
SRAE_X000090100,16.22,18.24,23.81
SRAE_2000134800,15.75,1.52,0.00
SRAE_1000135500,10.96,60.98,149.20
SRAE_1000135400,17.34,43.30,218.27
SRAE_2000134700,137.11,111.36,97.39
SRAE_X000090000,20.50,16.43,39.26
SRAE_2000134600,25.93,23.89,34.72
SRAE_2000134500,0.29,0.00,0.00
SRAE_1000135300,29.66,26.16,149.86
SRAE_2000134400,8.08,35.97,44.45
SRAE_1000135200,6.19,57.32,146.73
SRAE_1000135100,36.91,136.89,790.51
SRAE_2000134300,22.21,37.42,41.86
SRAE_X000089900,532.20,80.49,195.91
SRAE_1000135000,10.86,38.81,98.71
SRAE_1000134900,99.05,179.93,801.85
SRAE_X000089800,22.38,25.65,40.10
SRAE_2000134200,148.43,44.45,77.32
SRAE_1000134800,5.71,11.78,18.47
SRAE_2000134100,75.25,68.40,87.55
SRAE_X000089700,11.65,10.19,25.81
SRAE_X000089600,14.49,34.57,56.25
SRAE_1000134700,5.77,0.30,2.94
SRAE_X000089500,75.32,92.20,81.95
SRAE_1000134600,8.30,29.82,78.61
SRAE_1000134500,1.33,0.00,0.00
SRAE_2000134000,66.53,143.66,177.32
SRAE_1000134400,12.95,0.00,4.04
SRAE_2000133900,2.35,0.52,0.00
SRAE_2000133800,627.32,98.19,203.69
SRAE_X000089400,0.55,17.02,30.52
SRAE_2000133700,14.70,6.29,9.20
SRAE_1000134300,1.71,3.18,11.89
SRAE_2000133600,5.81,201.14,325.49
SRAE_2000133500,6.67,0.00,4.12
SRAE_X000089300,2.65,18.02,35.37
SRAE_2000133400,4.37,21.42,39.78
SRAE_2000133300,14.57,4.50,10.05
SRAE_X000089200,3.85,1.88,0.00
SRAE_1000134200,24.23,4.62,31.72
SRAE_X000089100,15.54,2.56,4.20
SRAE_X000089000,3.68,0.27,0.00
SRAE_1000134100,42.92,28.12,108.10
SRAE_2000133200,22.49,8.95,13.07
SRAE_1000134000,99.63,132.17,531.87
SRAE_X000088900,1.64,33.27,39.42
SRAE_2000133150,5.34,0.00,5.49
