time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
18/1/2015 01:00,18/1/2015 01:00,0,0,0,1.38
18/1/2015 02:00,18/1/2015 02:00,0,0,0,0.935
18/1/2015 03:00,18/1/2015 03:00,0,0,0,0.673
18/1/2015 04:00,18/1/2015 04:00,0,0,0,0.488
18/1/2015 05:00,18/1/2015 05:00,0,0,0,0.242
18/1/2015 06:00,18/1/2015 06:00,0,0,0,-0.13
18/1/2015 07:00,18/1/2015 07:00,0,0,0,-0.5
18/1/2015 08:00,18/1/2015 08:00,0.016,0.011,0.018,-0.608
18/1/2015 09:00,18/1/2015 09:00,0.077,0.033,0.06,-0.195
18/1/2015 10:00,18/1/2015 10:00,0.192,0.111,0.1,0.634
18/1/2015 11:00,18/1/2015 11:00,0.32,0.237,0.109,1.519
18/1/2015 12:00,18/1/2015 12:00,0.452,0.408,0.088,2.422
18/1/2015 13:00,18/1/2015 13:00,0.441,0.412,0.071,2.866
18/1/2015 14:00,18/1/2015 14:00,0.301,0.267,0.06,2.701
18/1/2015 15:00,18/1/2015 15:00,0.09,0.074,0.033,0.745
18/1/2015 16:00,18/1/2015 16:00,0,0,0,-1.316
18/1/2015 17:00,18/1/2015 17:00,0,0,0,-1.479
18/1/2015 18:00,18/1/2015 18:00,0,0,0,-1.286
18/1/2015 19:00,18/1/2015 19:00,0,0,0,-0.629
18/1/2015 20:00,18/1/2015 20:00,0,0,0,-0.137
18/1/2015 21:00,18/1/2015 21:00,0,0,0,-0.032
18/1/2015 22:00,18/1/2015 22:00,0,0,0,-0.182
18/1/2015 23:00,18/1/2015 23:00,0,0,0,-0.427
19/1/2015 00:00,19/1/2015 00:00,0,0,0,-0.64
19/1/2015 01:00,19/1/2015 01:00,0,0,0,-0.833
19/1/2015 02:00,19/1/2015 02:00,0,0,0,-1.086
19/1/2015 03:00,19/1/2015 03:00,0,0,0,-1.296
19/1/2015 04:00,19/1/2015 04:00,0,0,0,-1.341
19/1/2015 05:00,19/1/2015 05:00,0,0,0,-1.456
19/1/2015 06:00,19/1/2015 06:00,0,0,0,-1.634
19/1/2015 07:00,19/1/2015 07:00,0,0,0,-1.79
19/1/2015 08:00,19/1/2015 08:00,0.022,0.014,0.02,-1.589
19/1/2015 09:00,19/1/2015 09:00,0.092,0.042,0.066,-0.705
19/1/2015 10:00,19/1/2015 10:00,0.193,0.108,0.104,0.447
19/1/2015 11:00,19/1/2015 11:00,0.281,0.186,0.119,1.515
19/1/2015 12:00,19/1/2015 12:00,0.311,0.221,0.117,2.261
19/1/2015 13:00,19/1/2015 13:00,0.248,0.165,0.106,2.493
19/1/2015 14:00,19/1/2015 14:00,0.159,0.1,0.078,2.277
19/1/2015 15:00,19/1/2015 15:00,0.047,0.029,0.033,0.718
19/1/2015 16:00,19/1/2015 16:00,0,0,0,-0.943
19/1/2015 17:00,19/1/2015 17:00,0,0,0,-1.315
19/1/2015 18:00,19/1/2015 18:00,0,0,0,-1.35
19/1/2015 19:00,19/1/2015 19:00,0,0,0,-1.229
19/1/2015 20:00,19/1/2015 20:00,0,0,0,-1.089
19/1/2015 21:00,19/1/2015 21:00,0,0,0,-1.327
19/1/2015 22:00,19/1/2015 22:00,0,0,0,-1.844
19/1/2015 23:00,19/1/2015 23:00,0,0,0,-2.329
20/1/2015 00:00,20/1/2015 00:00,0,0,0,-2.752
20/1/2015 01:00,20/1/2015 01:00,0,0,0,-2.926
20/1/2015 02:00,20/1/2015 02:00,0,0,0,-2.856
20/1/2015 03:00,20/1/2015 03:00,0,0,0,-2.608
20/1/2015 04:00,20/1/2015 04:00,0,0,0,-2.429
20/1/2015 05:00,20/1/2015 05:00,0,0,0,-2.267
20/1/2015 06:00,20/1/2015 06:00,0,0,0,-2.109
20/1/2015 07:00,20/1/2015 07:00,0,0,0,-2.032
20/1/2015 08:00,20/1/2015 08:00,0.031,0.02,0.024,-1.565
20/1/2015 09:00,20/1/2015 09:00,0.125,0.07,0.071,-0.519
20/1/2015 10:00,20/1/2015 10:00,0.286,0.208,0.1,0.781
20/1/2015 11:00,20/1/2015 11:00,0.349,0.268,0.11,1.833
20/1/2015 12:00,20/1/2015 12:00,0.338,0.255,0.113,2.431
20/1/2015 13:00,20/1/2015 13:00,0.283,0.206,0.103,2.626
20/1/2015 14:00,20/1/2015 14:00,0.159,0.1,0.079,2.254
20/1/2015 15:00,20/1/2015 15:00,0.04,0.022,0.032,0.836
20/1/2015 16:00,20/1/2015 16:00,0,0,0.001,0.203
20/1/2015 17:00,20/1/2015 17:00,0,0,0,0.755
20/1/2015 18:00,20/1/2015 18:00,0,0,0,0.862
20/1/2015 19:00,20/1/2015 19:00,0,0,0,0.817
20/1/2015 20:00,20/1/2015 20:00,0,0,0,0.581
20/1/2015 21:00,20/1/2015 21:00,0,0,0,0.604
20/1/2015 22:00,20/1/2015 22:00,0,0,0,0.713
20/1/2015 23:00,20/1/2015 23:00,0,0,0,1.042
21/1/2015 00:00,21/1/2015 00:00,0,0,0,1.198
21/1/2015 01:00,21/1/2015 01:00,0,0,0,1.4
21/1/2015 02:00,21/1/2015 02:00,0,0,0,1.419
21/1/2015 03:00,21/1/2015 03:00,0,0,0,1.404
21/1/2015 04:00,21/1/2015 04:00,0,0,0,1.428
21/1/2015 05:00,21/1/2015 05:00,0,0,0,1.547
21/1/2015 06:00,21/1/2015 06:00,0,0,0,1.521
21/1/2015 07:00,21/1/2015 07:00,0,0,0,1.258
21/1/2015 08:00,21/1/2015 08:00,0.008,0.003,0.015,1.197
21/1/2015 09:00,21/1/2015 09:00,0.042,0.008,0.049,1.483
21/1/2015 10:00,21/1/2015 10:00,0.083,0.017,0.083,2.033
21/1/2015 11:00,21/1/2015 11:00,0.122,0.03,0.111,2.676
21/1/2015 12:00,21/1/2015 12:00,0.12,0.029,0.11,3.1
21/1/2015 13:00,21/1/2015 13:00,0.091,0.02,0.09,3.158
21/1/2015 14:00,21/1/2015 14:00,0.057,0.012,0.061,2.881
21/1/2015 15:00,21/1/2015 15:00,0.018,0.005,0.026,2.011
21/1/2015 16:00,21/1/2015 16:00,0,0,0.001,0.57
21/1/2015 17:00,21/1/2015 17:00,0,0,0,-0.277
21/1/2015 18:00,21/1/2015 18:00,0,0,0,-0.966
21/1/2015 19:00,21/1/2015 19:00,0,0,0,-1.298
21/1/2015 20:00,21/1/2015 20:00,0,0,0,-1.341
21/1/2015 21:00,21/1/2015 21:00,0,0,0,-1.211
21/1/2015 22:00,21/1/2015 22:00,0,0,0,-1.115
21/1/2015 23:00,21/1/2015 23:00,0,0,0,-1.109
22/1/2015 00:00,22/1/2015 00:00,0,0,0,-1.166
22/1/2015 01:00,22/1/2015 01:00,0,0,0,-1.208
22/1/2015 02:00,22/1/2015 02:00,0,0,0,-1.205
22/1/2015 03:00,22/1/2015 03:00,0,0,0,-1.188
22/1/2015 04:00,22/1/2015 04:00,0,0,0,-1.2
22/1/2015 05:00,22/1/2015 05:00,0,0,0,-1.217
22/1/2015 06:00,22/1/2015 06:00,0,0,0,-1.248
22/1/2015 07:00,22/1/2015 07:00,0,0,0,-1.265
22/1/2015 08:00,22/1/2015 08:00,0.033,0.021,0.026,-0.685
22/1/2015 09:00,22/1/2015 09:00,0.13,0.073,0.074,0.498
22/1/2015 10:00,22/1/2015 10:00,0.248,0.164,0.106,1.617
22/1/2015 11:00,22/1/2015 11:00,0.307,0.214,0.119,2.627
22/1/2015 12:00,22/1/2015 12:00,0.286,0.191,0.121,2.875
22/1/2015 13:00,22/1/2015 13:00,0.285,0.205,0.106,2.872
22/1/2015 14:00,22/1/2015 14:00,0.199,0.14,0.08,2.53
22/1/2015 15:00,22/1/2015 15:00,0.059,0.038,0.037,1.154
22/1/2015 16:00,22/1/2015 16:00,0,0.001,0.001,-0.427
22/1/2015 17:00,22/1/2015 17:00,0,0,0,-1.189
22/1/2015 18:00,22/1/2015 18:00,0,0,0,-1.857
22/1/2015 19:00,22/1/2015 19:00,0,0,0,-2.217
22/1/2015 20:00,22/1/2015 20:00,0,0,0,-2.322
22/1/2015 21:00,22/1/2015 21:00,0,0,0,-2.417
22/1/2015 22:00,22/1/2015 22:00,0,0,0,-2.497
22/1/2015 23:00,22/1/2015 23:00,0,0,0,-2.609
23/1/2015 00:00,23/1/2015 00:00,0,0,0,-2.869
23/1/2015 01:00,23/1/2015 01:00,0,0,0,-3.213
23/1/2015 02:00,23/1/2015 02:00,0,0,0,-3.557
23/1/2015 03:00,23/1/2015 03:00,0,0,0,-3.813
23/1/2015 04:00,23/1/2015 04:00,0,0,0,-3.966
23/1/2015 05:00,23/1/2015 05:00,0,0,0,-3.831
23/1/2015 06:00,23/1/2015 06:00,0,0,0,-3.457
23/1/2015 07:00,23/1/2015 07:00,0,0,0,-3.081
23/1/2015 08:00,23/1/2015 08:00,0.051,0.037,0.029,-2.451
23/1/2015 09:00,23/1/2015 09:00,0.259,0.208,0.069,-1.268
23/1/2015 10:00,23/1/2015 10:00,0.47,0.439,0.071,0.085
23/1/2015 11:00,23/1/2015 11:00,0.532,0.51,0.076,1.289
23/1/2015 12:00,23/1/2015 12:00,0.412,0.348,0.101,2.106
23/1/2015 13:00,23/1/2015 13:00,0.284,0.204,0.105,2.559
23/1/2015 14:00,23/1/2015 14:00,0.134,0.073,0.08,2.38
23/1/2015 15:00,23/1/2015 15:00,0.037,0.018,0.033,1.732
23/1/2015 16:00,23/1/2015 16:00,0,0,0.001,1.238
23/1/2015 17:00,23/1/2015 17:00,0,0,0,1.582
23/1/2015 18:00,23/1/2015 18:00,0,0,0,2.191
23/1/2015 19:00,23/1/2015 19:00,0,0,0,2.917
23/1/2015 20:00,23/1/2015 20:00,0,0,0,3.504
23/1/2015 21:00,23/1/2015 21:00,0,0,0,3.864
23/1/2015 22:00,23/1/2015 22:00,0,0,0,4.181
23/1/2015 23:00,23/1/2015 23:00,0,0,0,4.281
24/1/2015 00:00,24/1/2015 00:00,0,0,0,4.127
24/1/2015 01:00,24/1/2015 01:00,0,0,0,3.016
24/1/2015 02:00,24/1/2015 02:00,0,0,0,1.909
24/1/2015 03:00,24/1/2015 03:00,0,0,0,1.164
24/1/2015 04:00,24/1/2015 04:00,0,0,0,0.626
24/1/2015 05:00,24/1/2015 05:00,0,0,0,0.289
24/1/2015 06:00,24/1/2015 06:00,0,0,0,-0.146
24/1/2015 07:00,24/1/2015 07:00,0,0.002,0,-0.436
24/1/2015 08:00,24/1/2015 08:00,0.059,0.043,0.031,-0.235
24/1/2015 09:00,24/1/2015 09:00,0.26,0.214,0.068,0.926
24/1/2015 10:00,24/1/2015 10:00,0.456,0.429,0.071,2.315
24/1/2015 11:00,24/1/2015 11:00,0.514,0.497,0.076,3.701
24/1/2015 12:00,24/1/2015 12:00,0.476,0.446,0.084,4.556
24/1/2015 13:00,24/1/2015 13:00,0.427,0.396,0.077,4.815
24/1/2015 14:00,24/1/2015 14:00,0.307,0.272,0.065,4.535
24/1/2015 15:00,24/1/2015 15:00,0.096,0.075,0.04,3.101
24/1/2015 16:00,24/1/2015 16:00,0,0.001,0.002,1.196
24/1/2015 17:00,24/1/2015 17:00,0,0,0,0.953
24/1/2015 18:00,24/1/2015 18:00,0,0,0,0.449
24/1/2015 19:00,24/1/2015 19:00,0,0,0,0.303
24/1/2015 20:00,24/1/2015 20:00,0,0,0,-0.312
24/1/2015 21:00,24/1/2015 21:00,0,0,0,-0.802
24/1/2015 22:00,24/1/2015 22:00,0,0,0,-1.161
24/1/2015 23:00,24/1/2015 23:00,0,0,0,-1.364
25/1/2015 00:00,25/1/2015 00:00,0,0,0,-1.436
25/1/2015 01:00,25/1/2015 01:00,0,0,0,-1.506
25/1/2015 02:00,25/1/2015 02:00,0,0,0,-0.978
25/1/2015 03:00,25/1/2015 03:00,0,0,0,-0.514
25/1/2015 04:00,25/1/2015 04:00,0,0,0,-0.32
25/1/2015 05:00,25/1/2015 05:00,0,0,0,-0.075
25/1/2015 06:00,25/1/2015 06:00,0,0,0,0.001
25/1/2015 07:00,25/1/2015 07:00,0,0.001,0.001,-0.15
25/1/2015 08:00,25/1/2015 08:00,0.047,0.03,0.032,0.809
25/1/2015 09:00,25/1/2015 09:00,0.184,0.124,0.08,2.276
25/1/2015 10:00,25/1/2015 10:00,0.404,0.354,0.09,3.833
25/1/2015 11:00,25/1/2015 11:00,0.447,0.397,0.1,5.308
25/1/2015 12:00,25/1/2015 12:00,0.359,0.278,0.12,6.3
25/1/2015 13:00,25/1/2015 13:00,0.166,0.075,0.114,6.439
25/1/2015 14:00,25/1/2015 14:00,0.049,0.01,0.056,5.983
25/1/2015 15:00,25/1/2015 15:00,0.009,0.002,0.018,5.449
25/1/2015 16:00,25/1/2015 16:00,0,0,0.001,5.159
25/1/2015 17:00,25/1/2015 17:00,0,0,0,5.062
25/1/2015 18:00,25/1/2015 18:00,0,0,0,5.051
25/1/2015 19:00,25/1/2015 19:00,0,0,0,5.216
25/1/2015 20:00,25/1/2015 20:00,0,0,0,5.405
25/1/2015 21:00,25/1/2015 21:00,0,0,0,5.566
25/1/2015 22:00,25/1/2015 22:00,0,0,0,5.726
25/1/2015 23:00,25/1/2015 23:00,0,0,0,5.851
26/1/2015 00:00,26/1/2015 00:00,0,0,0,5.945
26/1/2015 01:00,26/1/2015 01:00,0,0,0,6.075
26/1/2015 02:00,26/1/2015 02:00,0,0,0,6.366
26/1/2015 03:00,26/1/2015 03:00,0,0,0,6.671
26/1/2015 04:00,26/1/2015 04:00,0,0,0,6.777
26/1/2015 05:00,26/1/2015 05:00,0,0,0,6.804
26/1/2015 06:00,26/1/2015 06:00,0,0,0,6.905
26/1/2015 07:00,26/1/2015 07:00,0,0,0,6.847
26/1/2015 08:00,26/1/2015 08:00,0.012,0.004,0.019,6.726
26/1/2015 09:00,26/1/2015 09:00,0.09,0.034,0.076,6.514
26/1/2015 10:00,26/1/2015 10:00,0.256,0.167,0.118,6.55
26/1/2015 11:00,26/1/2015 11:00,0.335,0.242,0.13,6.812
26/1/2015 12:00,26/1/2015 12:00,0.266,0.158,0.139,6.898
26/1/2015 13:00,26/1/2015 13:00,0.114,0.032,0.103,6.525
26/1/2015 14:00,26/1/2015 14:00,0.043,0.007,0.052,5.915
26/1/2015 15:00,26/1/2015 15:00,0.013,0.003,0.022,5.316
26/1/2015 16:00,26/1/2015 16:00,0,0,0.001,4.686
26/1/2015 17:00,26/1/2015 17:00,0,0,0,4.272
26/1/2015 18:00,26/1/2015 18:00,0,0,0,3.557
26/1/2015 19:00,26/1/2015 19:00,0,0,0,2.7
26/1/2015 20:00,26/1/2015 20:00,0,0,0,2.152
26/1/2015 21:00,26/1/2015 21:00,0,0,0,1.633
26/1/2015 22:00,26/1/2015 22:00,0,0,0,1.7
26/1/2015 23:00,26/1/2015 23:00,0,0,0,1.75
27/1/2015 00:00,27/1/2015 00:00,0,0,0,1.728
27/1/2015 01:00,27/1/2015 01:00,0,0,0,1.724
27/1/2015 02:00,27/1/2015 02:00,0,0,0,1.679
27/1/2015 03:00,27/1/2015 03:00,0,0,0,1.716
27/1/2015 04:00,27/1/2015 04:00,0,0,0,1.844
27/1/2015 05:00,27/1/2015 05:00,0,0,0,2.001
27/1/2015 06:00,27/1/2015 06:00,0,0,0,2.141
27/1/2015 07:00,27/1/2015 07:00,0,0,0.001,2.243
27/1/2015 08:00,27/1/2015 08:00,0.03,0.015,0.029,2.779
27/1/2015 09:00,27/1/2015 09:00,0.145,0.083,0.082,4
27/1/2015 10:00,27/1/2015 10:00,0.319,0.247,0.105,5.377
27/1/2015 11:00,27/1/2015 11:00,0.469,0.432,0.096,6.666
27/1/2015 12:00,27/1/2015 12:00,0.475,0.443,0.094,7.317
27/1/2015 13:00,27/1/2015 13:00,0.396,0.349,0.095,7.485
27/1/2015 14:00,27/1/2015 14:00,0.139,0.074,0.087,7.008
27/1/2015 15:00,27/1/2015 15:00,0.029,0.01,0.033,5.944
27/1/2015 16:00,27/1/2015 16:00,0,0,0.002,4.879
27/1/2015 17:00,27/1/2015 17:00,0,0,0,4.523
27/1/2015 18:00,27/1/2015 18:00,0,0,0,3.948
27/1/2015 19:00,27/1/2015 19:00,0,0,0,3.484
27/1/2015 20:00,27/1/2015 20:00,0,0,0,3.093
27/1/2015 21:00,27/1/2015 21:00,0,0,0,3.226
27/1/2015 22:00,27/1/2015 22:00,0,0,0,3.647
27/1/2015 23:00,27/1/2015 23:00,0,0,0,3.644
28/1/2015 00:00,28/1/2015 00:00,0,0,0,3.717
28/1/2015 01:00,28/1/2015 01:00,0,0,0,3.998
28/1/2015 02:00,28/1/2015 02:00,0,0,0,4.431
28/1/2015 03:00,28/1/2015 03:00,0,0,0,4.868
28/1/2015 04:00,28/1/2015 04:00,0,0,0,5.106
28/1/2015 05:00,28/1/2015 05:00,0,0,0,5.431
28/1/2015 06:00,28/1/2015 06:00,0,0,0,6.263
28/1/2015 07:00,28/1/2015 07:00,0,0,0,7.024
28/1/2015 08:00,28/1/2015 08:00,0.001,0,0.006,7.838
28/1/2015 09:00,28/1/2015 09:00,0.007,0.001,0.016,8.464
28/1/2015 10:00,28/1/2015 10:00,0.049,0.006,0.06,7.598
28/1/2015 11:00,28/1/2015 11:00,0.189,0.074,0.139,6.142
28/1/2015 12:00,28/1/2015 12:00,0.224,0.109,0.141,5.395
28/1/2015 13:00,28/1/2015 13:00,0.252,0.154,0.125,4.545
28/1/2015 14:00,28/1/2015 14:00,0.261,0.196,0.091,4.195
28/1/2015 15:00,28/1/2015 15:00,0.062,0.032,0.047,3.74
28/1/2015 16:00,28/1/2015 16:00,0,0.001,0.003,2.95
28/1/2015 17:00,28/1/2015 17:00,0,0,0,2.489
28/1/2015 18:00,28/1/2015 18:00,0,0,0,2.26
28/1/2015 19:00,28/1/2015 19:00,0,0,0,2.08
28/1/2015 20:00,28/1/2015 20:00,0,0,0,1.896
28/1/2015 21:00,28/1/2015 21:00,0,0,0,1.745
28/1/2015 22:00,28/1/2015 22:00,0,0,0,1.683
28/1/2015 23:00,28/1/2015 23:00,0,0,0,1.682
29/1/2015 00:00,29/1/2015 00:00,0,0,0,1.719
29/1/2015 01:00,29/1/2015 01:00,0,0,0,1.685
29/1/2015 02:00,29/1/2015 02:00,0,0,0,1.569
29/1/2015 03:00,29/1/2015 03:00,0,0,0,1.368
29/1/2015 04:00,29/1/2015 04:00,0,0,0,1.025
29/1/2015 05:00,29/1/2015 05:00,0,0,0,0.654
29/1/2015 06:00,29/1/2015 06:00,0,0,0,0.454
29/1/2015 07:00,29/1/2015 07:00,0,0,0.001,0.508
29/1/2015 08:00,29/1/2015 08:00,0.023,0.008,0.029,0.951
29/1/2015 09:00,29/1/2015 09:00,0.073,0.018,0.071,1.763
29/1/2015 10:00,29/1/2015 10:00,0.107,0.025,0.101,2.671
29/1/2015 11:00,29/1/2015 11:00,0.115,0.023,0.111,3.212
29/1/2015 12:00,29/1/2015 12:00,0.129,0.029,0.119,3.338
29/1/2015 13:00,29/1/2015 13:00,0.118,0.028,0.108,3.137
29/1/2015 14:00,29/1/2015 14:00,0.078,0.018,0.078,2.522
29/1/2015 15:00,29/1/2015 15:00,0.016,0.003,0.025,1.572
29/1/2015 16:00,29/1/2015 16:00,0,0,0.002,0.744
29/1/2015 17:00,29/1/2015 17:00,0,0,0,0.12
29/1/2015 18:00,29/1/2015 18:00,0,0,0,-0.175
29/1/2015 19:00,29/1/2015 19:00,0,0,0,0.05
29/1/2015 20:00,29/1/2015 20:00,0,0,0,0.173
29/1/2015 21:00,29/1/2015 21:00,0,0,0,0.031
29/1/2015 22:00,29/1/2015 22:00,0,0,0,-0.002
29/1/2015 23:00,29/1/2015 23:00,0,0,0,0.383
30/1/2015 00:00,30/1/2015 00:00,0,0,0,0.762
30/1/2015 01:00,30/1/2015 01:00,0,0,0,0.763
30/1/2015 02:00,30/1/2015 02:00,0,0,0,0.556
30/1/2015 03:00,30/1/2015 03:00,0,0,0,0.338
30/1/2015 04:00,30/1/2015 04:00,0,0,0,0.179
30/1/2015 05:00,30/1/2015 05:00,0,0,0,-0.056
30/1/2015 06:00,30/1/2015 06:00,0,0,0,-0.115
30/1/2015 07:00,30/1/2015 07:00,0,0,0.001,-0.146
30/1/2015 08:00,30/1/2015 08:00,0.027,0.01,0.031,0.134
30/1/2015 09:00,30/1/2015 09:00,0.127,0.056,0.089,1.039
30/1/2015 10:00,30/1/2015 10:00,0.269,0.164,0.129,2.328
30/1/2015 11:00,30/1/2015 11:00,0.156,0.047,0.128,3.357
30/1/2015 12:00,30/1/2015 12:00,0.112,0.022,0.109,3.898
30/1/2015 13:00,30/1/2015 13:00,0.106,0.022,0.103,4.215
30/1/2015 14:00,30/1/2015 14:00,0.053,0.009,0.062,4.04
30/1/2015 15:00,30/1/2015 15:00,0.019,0.004,0.029,3.569
30/1/2015 16:00,30/1/2015 16:00,0,0,0.003,2.829
30/1/2015 17:00,30/1/2015 17:00,0,0,0,2.189
30/1/2015 18:00,30/1/2015 18:00,0,0,0,1.528
30/1/2015 19:00,30/1/2015 19:00,0,0,0,0.862
30/1/2015 20:00,30/1/2015 20:00,0,0,0,0.263
30/1/2015 21:00,30/1/2015 21:00,0,0,0,-0.263
30/1/2015 22:00,30/1/2015 22:00,0,0,0,-0.667
30/1/2015 23:00,30/1/2015 23:00,0,0,0,-0.84
31/1/2015 00:00,31/1/2015 00:00,0,0,0,-0.753
31/1/2015 01:00,31/1/2015 01:00,0,0,0,-0.383
31/1/2015 02:00,31/1/2015 02:00,0,0,0,-0.06
31/1/2015 03:00,31/1/2015 03:00,0,0,0,0.237
31/1/2015 04:00,31/1/2015 04:00,0,0,0,0.442
31/1/2015 05:00,31/1/2015 05:00,0,0,0,0.568
31/1/2015 06:00,31/1/2015 06:00,0,0,0,0.589
31/1/2015 07:00,31/1/2015 07:00,0,0,0.001,0.629
31/1/2015 08:00,31/1/2015 08:00,0.01,0.002,0.019,0.949
31/1/2015 09:00,31/1/2015 09:00,0.042,0.006,0.052,1.574
31/1/2015 10:00,31/1/2015 10:00,0.079,0.011,0.085,2.23
31/1/2015 11:00,31/1/2015 11:00,0.097,0.014,0.1,2.78
31/1/2015 12:00,31/1/2015 12:00,0.119,0.022,0.115,3.259
31/1/2015 13:00,31/1/2015 13:00,0.116,0.026,0.109,3.591
31/1/2015 14:00,31/1/2015 14:00,0.103,0.031,0.091,3.613
31/1/2015 15:00,31/1/2015 15:00,0.044,0.014,0.045,3.271
31/1/2015 16:00,31/1/2015 16:00,0.001,0.002,0.005,2.509
31/1/2015 17:00,31/1/2015 17:00,0,0,0,1.842
31/1/2015 18:00,31/1/2015 18:00,0,0,0,1.273
31/1/2015 19:00,31/1/2015 19:00,0,0,0,0.845
31/1/2015 20:00,31/1/2015 20:00,0,0,0,0.619
31/1/2015 21:00,31/1/2015 21:00,0,0,0,0.598
31/1/2015 22:00,31/1/2015 22:00,0,0,0,0.751
31/1/2015 23:00,31/1/2015 23:00,0,0,0,0.835
1/2/2015 00:00,1/2/2015 00:00,0,0,0,0.687
1/2/2015 01:00,1/2/2015 01:00,0,0,0,0.635
1/2/2015 02:00,1/2/2015 02:00,0,0,0,0.753
1/2/2015 03:00,1/2/2015 03:00,0,0,0,0.678
1/2/2015 04:00,1/2/2015 04:00,0,0,0,0.51
1/2/2015 05:00,1/2/2015 05:00,0,0,0,0.537
1/2/2015 06:00,1/2/2015 06:00,0,0,0,0.681
1/2/2015 07:00,1/2/2015 07:00,0,0,0.002,0.725
1/2/2015 08:00,1/2/2015 08:00,0.04,0.017,0.038,0.919
1/2/2015 09:00,1/2/2015 09:00,0.131,0.059,0.09,1.516
1/2/2015 10:00,1/2/2015 10:00,0.206,0.102,0.125,2.233
1/2/2015 11:00,1/2/2015 11:00,0.258,0.138,0.144,2.816
1/2/2015 12:00,1/2/2015 12:00,0.237,0.116,0.144,3.09
1/2/2015 13:00,1/2/2015 13:00,0.195,0.088,0.128,3.08
1/2/2015 14:00,1/2/2015 14:00,0.131,0.054,0.096,2.807
1/2/2015 15:00,1/2/2015 15:00,0.05,0.019,0.047,2.163
1/2/2015 16:00,1/2/2015 16:00,0.001,0.002,0.005,1.125
1/2/2015 17:00,1/2/2015 17:00,0,0,0,0.17
1/2/2015 18:00,1/2/2015 18:00,0,0,0,-0.877
1/2/2015 19:00,1/2/2015 19:00,0,0,0,-1.827
1/2/2015 20:00,1/2/2015 20:00,0,0,0,-2.675
1/2/2015 21:00,1/2/2015 21:00,0,0,0,-3.142
1/2/2015 22:00,1/2/2015 22:00,0,0,0,-3.587
1/2/2015 23:00,1/2/2015 23:00,0,0,0,-3.751
2/2/2015 00:00,2/2/2015 00:00,0,0,0,-3.771
2/2/2015 01:00,2/2/2015 01:00,0,0,0,-3.764
2/2/2015 02:00,2/2/2015 02:00,0,0,0,-3.755
2/2/2015 03:00,2/2/2015 03:00,0,0,0,-3.753
2/2/2015 04:00,2/2/2015 04:00,0,0,0,-3.725
2/2/2015 05:00,2/2/2015 05:00,0,0,0,-3.561
2/2/2015 06:00,2/2/2015 06:00,0,0,0,-3.394
2/2/2015 07:00,2/2/2015 07:00,0.001,0.002,0.004,-3.208
2/2/2015 08:00,2/2/2015 08:00,0.063,0.032,0.046,-1.886
2/2/2015 09:00,2/2/2015 09:00,0.109,0.039,0.087,-0.737
2/2/2015 10:00,2/2/2015 10:00,0.142,0.044,0.115,0.422
2/2/2015 11:00,2/2/2015 11:00,0.171,0.055,0.136,1.376
2/2/2015 12:00,2/2/2015 12:00,0.183,0.063,0.14,1.802
2/2/2015 13:00,2/2/2015 13:00,0.16,0.055,0.125,1.839
2/2/2015 14:00,2/2/2015 14:00,0.108,0.034,0.092,1.54
2/2/2015 15:00,2/2/2015 15:00,0.04,0.011,0.044,0.419
2/2/2015 16:00,2/2/2015 16:00,0,0.001,0.004,-0.88
2/2/2015 17:00,2/2/2015 17:00,0,0,0,-1.036
2/2/2015 18:00,2/2/2015 18:00,0,0,0,-1.053
2/2/2015 19:00,2/2/2015 19:00,0,0,0,-1.164
2/2/2015 20:00,2/2/2015 20:00,0,0,0,-1.276
2/2/2015 21:00,2/2/2015 21:00,0,0,0,-1.318
2/2/2015 22:00,2/2/2015 22:00,0,0,0,-1.372
2/2/2015 23:00,2/2/2015 23:00,0,0,0,-1.271
3/2/2015 00:00,3/2/2015 00:00,0,0,0,-1.221
3/2/2015 01:00,3/2/2015 01:00,0,0,0,-1.186
3/2/2015 02:00,3/2/2015 02:00,0,0,0,-1.16
3/2/2015 03:00,3/2/2015 03:00,0,0,0,-1.292
3/2/2015 04:00,3/2/2015 04:00,0,0,0,-1.434
3/2/2015 05:00,3/2/2015 05:00,0,0,0,-1.571
3/2/2015 06:00,3/2/2015 06:00,0,0,0,-1.671
3/2/2015 07:00,3/2/2015 07:00,0,0.001,0.003,-1.716
3/2/2015 08:00,3/2/2015 08:00,0.037,0.014,0.037,-1.415
3/2/2015 09:00,3/2/2015 09:00,0.125,0.053,0.088,-0.47
3/2/2015 10:00,3/2/2015 10:00,0.278,0.177,0.124,0.894
3/2/2015 11:00,3/2/2015 11:00,0.395,0.303,0.127,2.052
3/2/2015 12:00,3/2/2015 12:00,0.407,0.322,0.124,2.755
3/2/2015 13:00,3/2/2015 13:00,0.373,0.293,0.114,3.072
3/2/2015 14:00,3/2/2015 14:00,0.2,0.123,0.098,2.847
3/2/2015 15:00,3/2/2015 15:00,0.1,0.06,0.057,1.978
3/2/2015 16:00,3/2/2015 16:00,0.006,0.007,0.008,0.356
3/2/2015 17:00,3/2/2015 17:00,0,0,0,-0.243
3/2/2015 18:00,3/2/2015 18:00,0,0,0,-0.288
3/2/2015 19:00,3/2/2015 19:00,0,0,0,-0.431
3/2/2015 20:00,3/2/2015 20:00,0,0,0,-0.606
